Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -150,Did we win: -1,Time to end: 500.041,Fitness: -1000.041,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -12,Target Gold Value: -150,Did we win: -1,Time to end: 500.49,Fitness: -1000.49,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -150,Did we win: -1,Time to end: 321.3028,Fitness: -821.3028,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.0333,Fitness: -1000.033,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -150,Did we win: -1,Time to end: 412.7316,Fitness: -912.7316,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 499.9543,Fitness: -999.9543,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -150,Did we win: -1,Time to end: 500.003,Fitness: -1000.003,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 486.6101,Fitness: -986.6101,Value Changing: Workers,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 333.9872,Fitness: -833.9872,Value Changing: Workers,
Max Workers Value: 13,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.8207,Fitness: -1000.821,Value Changing: Workers,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.2631,Fitness: -1000.263,Value Changing: Soldiers,
Max Workers Value: 14,Max Soldier Value: 8,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.6413,Fitness: -1000.641,Value Changing: Soldiers,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 326.1078,Fitness: -826.1078,Value Changing: Soldiers,
Max Workers Value: 14,Max Soldier Value: 8,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.1643,Fitness: -1000.164,Value Changing: Soldiers,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.1011,Fitness: -1000.101,Value Changing: Refineries,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.0744,Fitness: -1000.074,Value Changing: Refineries,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -3,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.2419,Fitness: -1000.242,Value Changing: Refineries,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 440.6647,Fitness: -940.6647,Value Changing: Refineries,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -3,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.9648,Fitness: -1000.965,Value Changing: Refineries,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 494.7382,Fitness: -994.7382,Value Changing: Barracks,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -14,Target Gold Value: -200,Did we win: -1,Time to end: 500.6328,Fitness: -1000.633,Value Changing: Barracks,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 449.0278,Fitness: -949.0278,Value Changing: Barracks,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -14,Target Gold Value: -200,Did we win: -1,Time to end: 500.5964,Fitness: -1000.596,Value Changing: Barracks,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 345.225,Fitness: -845.225,Value Changing: TargetGold,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -250,Did we win: -1,Time to end: 500.0327,Fitness: -1000.033,Value Changing: TargetGold,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 427.614,Fitness: -927.614,Value Changing: TargetGold,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -250,Did we win: -1,Time to end: 500.9231,Fitness: -1000.923,Value Changing: TargetGold,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.1925,Fitness: -1000.193,Value Changing: Workers,
Max Workers Value: 13,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.3107,Fitness: -1000.311,Value Changing: Workers,
Max Workers Value: 14,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.0355,Fitness: -1000.036,Value Changing: Workers,
Max Workers Value: 13,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 243.6211,Fitness: -743.6212,Value Changing: Workers,
Max Workers Value: 12,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.8759,Fitness: -1000.876,Value Changing: Workers,
Max Workers Value: 13,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.3664,Fitness: -1000.366,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 8,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.8235,Fitness: -1000.823,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 9,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.3553,Fitness: -1000.355,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 8,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.1106,Fitness: -1000.111,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 308.0598,Fitness: -808.0598,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.1547,Fitness: -1000.155,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -2,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 391.2757,Fitness: -891.2757,Value Changing: Refineries,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -3,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 261.902,Fitness: -761.902,Value Changing: Refineries,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.0919,Fitness: -1000.092,Value Changing: Refineries,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -3,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 500.937,Fitness: -1000.937,Value Changing: Refineries,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -13,Target Gold Value: -200,Did we win: -1,Time to end: 383.076,Fitness: -883.076,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -14,Target Gold Value: -200,Did we win: -1,Time to end: 331.4964,Fitness: -831.4965,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -200,Did we win: -1,Time to end: 500.1019,Fitness: -1000.102,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -14,Target Gold Value: -200,Did we win: -1,Time to end: 383.2799,Fitness: -883.2799,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -200,Did we win: -1,Time to end: 419.9151,Fitness: -919.915,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -14,Target Gold Value: -200,Did we win: -1,Time to end: 500.0231,Fitness: -1000.023,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -200,Did we win: -1,Time to end: 316.8963,Fitness: -816.8964,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -250,Did we win: -1,Time to end: 316.745,Fitness: -816.745,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 425.6388,Fitness: -925.6388,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -250,Did we win: -1,Time to end: 500.4209,Fitness: -1000.421,Value Changing: Workers,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 348.9881,Fitness: -848.9881,Value Changing: Workers,
Max Workers Value: 12,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.1951,Fitness: -1000.195,Value Changing: Workers,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 327.7498,Fitness: -827.7498,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.3517,Fitness: -1000.352,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 7,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.0399,Fitness: -1000.04,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500,Fitness: -1000,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 5,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.9056,Fitness: -1000.906,Value Changing: Soldiers,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.0359,Fitness: -1000.036,Value Changing: Refineries,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -5,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.0506,Fitness: -1000.051,Value Changing: Refineries,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.2268,Fitness: -1000.227,Value Changing: Refineries,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -5,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 500.62,Fitness: -1000.62,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 432.011,Fitness: -932.011,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -300,Did we win: -1,Time to end: 500.6749,Fitness: -1000.675,Value Changing: Barracks,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -15,Target Gold Value: -300,Did we win: -1,Time to end: 501.3367,Fitness: -1001.337,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -300,Did we win: -1,Time to end: 501.3341,Fitness: -1001.334,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -350,Did we win: -1,Time to end: 500.2883,Fitness: -1000.288,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 500.4706,Fitness: -1000.471,Value Changing: TargetGold,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -350,Did we win: -1,Time to end: 500.4955,Fitness: -1000.495,Value Changing: Workers,
Max Workers Value: 13,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 500.2492,Fitness: -1000.249,Value Changing: Workers,
Max Workers Value: 12,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 500.0355,Fitness: -1000.036,Value Changing: Workers,
Max Workers Value: 11,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 500.1894,Fitness: -1000.189,Value Changing: Workers,
Max Workers Value: 12,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 501.1759,Fitness: -1001.176,Value Changing: Soldiers,
Max Workers Value: 11,Max Soldier Value: 6,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 497.6127,Fitness: -997.6127,Value Changing: Soldiers,
Max Workers Value: 11,Max Soldier Value: 5,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 316.7438,Fitness: -816.7438,Value Changing: Soldiers,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 370.9245,Fitness: -870.9246,Value Changing: Soldiers,
Max Workers Value: 11,Max Soldier Value: 5,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 501.199,Fitness: -1001.199,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -4,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 500.1238,Fitness: -1000.124,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -5,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 472.3402,Fitness: -972.3402,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 500.8826,Fitness: -1000.883,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -5,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 501.5226,Fitness: -1001.523,Value Changing: Barracks,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 375.6211,Fitness: -875.6211,Value Changing: Barracks,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -17,Target Gold Value: -400,Did we win: -1,Time to end: 501.325,Fitness: -1001.325,Value Changing: Barracks,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -400,Did we win: -1,Time to end: 500.1907,Fitness: -1000.191,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -450,Did we win: -1,Time to end: 500.0683,Fitness: -1000.068,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 501.646,Fitness: -1001.646,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -450,Did we win: -1,Time to end: 500.3502,Fitness: -1000.35,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.1161,Fitness: -1000.116,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -550,Did we win: -1,Time to end: 501.0833,Fitness: -1001.083,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 501.5324,Fitness: -1001.532,Value Changing: Workers,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -550,Did we win: -1,Time to end: 501.6892,Fitness: -1001.689,Value Changing: Workers,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 353.4726,Fitness: -853.4726,Value Changing: Soldiers,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.9878,Fitness: -1000.988,Value Changing: Soldiers,
Max Workers Value: 11,Max Soldier Value: 4,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 501.1514,Fitness: -1001.151,Value Changing: Soldiers,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.1719,Fitness: -1000.172,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -7,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 501.4189,Fitness: -1001.419,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -6,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.3985,Fitness: -1000.398,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -7,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.2255,Fitness: -1000.225,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -8,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.1036,Fitness: -1000.104,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.0017,Fitness: -1000.002,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -10,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.856,Fitness: -1000.856,Value Changing: Refineries,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.703,Fitness: -1000.703,Value Changing: Barracks,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -500,Did we win: -1,Time to end: 500.7451,Fitness: -1000.745,Value Changing: Barracks,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -16,Target Gold Value: -500,Did we win: -1,Time to end: 500.8069,Fitness: -1000.807,Value Changing: Barracks,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -500,Did we win: -1,Time to end: 500.0344,Fitness: -1000.034,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.209,Fitness: -1000.209,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -500,Did we win: -1,Time to end: 500.0965,Fitness: -1000.096,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.8026,Fitness: -1000.803,Value Changing: TargetGold,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -500,Did we win: -1,Time to end: 501.2388,Fitness: -1001.239,Value Changing: Workers,
Max Workers Value: 11,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.9588,Fitness: -1000.959,Value Changing: Workers,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.5677,Fitness: -1000.568,Value Changing: Workers,
Max Workers Value: 9,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 501.5262,Fitness: -1001.526,Value Changing: Workers,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.0975,Fitness: -1000.097,Value Changing: Soldiers,
Max Workers Value: 10,Max Soldier Value: 2,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 501.3818,Fitness: -1001.382,Value Changing: Soldiers,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.2542,Fitness: -1000.254,Value Changing: Soldiers,
Max Workers Value: 10,Max Soldier Value: 2,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 501.3835,Fitness: -1001.384,Value Changing: Soldiers,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.5713,Fitness: -1000.571,Value Changing: Refineries,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -10,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 501.0135,Fitness: -1001.014,Value Changing: Refineries,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.9014,Fitness: -1000.901,Value Changing: Refineries,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -10,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 501.6349,Fitness: -1001.635,Value Changing: Refineries,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -17,Target Gold Value: -550,Did we win: -1,Time to end: 500.5417,Fitness: -1000.542,Value Changing: Barracks,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -18,Target Gold Value: -550,Did we win: -1,Time to end: 500.2818,Fitness: -1000.282,Value Changing: Barracks,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -19,Target Gold Value: -550,Did we win: -1,Time to end: 500.0201,Fitness: -1000.02,Value Changing: Barracks,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -20,Target Gold Value: -550,Did we win: -1,Time to end: 319.1259,Fitness: -819.1259,Value Changing: Barracks,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -21,Target Gold Value: -550,Did we win: -1,Time to end: 316.111,Fitness: -816.111,Value Changing: Barracks,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 501.3716,Fitness: -1001.372,Value Changing: Barracks,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -21,Target Gold Value: -550,Did we win: -1,Time to end: 501.4085,Fitness: -1001.409,Value Changing: Barracks,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 500.3464,Fitness: -1000.346,Value Changing: TargetGold,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -600,Did we win: -1,Time to end: 501.6224,Fitness: -1001.622,Value Changing: TargetGold,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 500.0764,Fitness: -1000.076,Value Changing: TargetGold,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -600,Did we win: -1,Time to end: 501.5286,Fitness: -1001.529,Value Changing: TargetGold,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 500.105,Fitness: -1000.105,Value Changing: Workers,
Max Workers Value: 9,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 501.0431,Fitness: -1001.043,Value Changing: Workers,
Max Workers Value: 10,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 500.198,Fitness: -1000.198,Value Changing: Workers,
Max Workers Value: 9,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 500.1053,Fitness: -1000.105,Value Changing: Workers,
Max Workers Value: 8,Max Soldier Value: 3,Max Refineries Value: -9,Max Barracks Valeu: -22,Target Gold Value: -550,Did we win: -1,Time to end: 500.1038,Fitness: -1000.104,Value Changing: Workers,
